Time,LIVINGZONE:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVINGZONE:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVINGZONE:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVINGZONE:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],LIVINGZONE::Des Latent Heat Load [W],LIVINGZONE::Des Latent Cool Load [W],LIVINGZONE::Des Latent Heat Mass Flow [kg/s],LIVINGZONE::Des Latent Cool Mass Flow [kg/s],LIVINGZONE::Des Heat Load No DOAS [W],LIVINGZONE::Des Sens Cool Load No DOAS [W],LIVINGZONE::Des Latent Heat Load No DOAS [W],LIVINGZONE::Des Latent Cool Load No DOAS [W],LIVINGZONE:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],LIVINGZONE:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],LIVINGZONE:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],LIVINGZONE:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
00:01:00,8.005819E+03,9.676037E+02,5.574289E-01,8.545230E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388831E+01,6.375746E+01
00:02:00,8.005819E+03,9.653842E+02,5.574289E-01,8.525628E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388831E+01,6.377982E+01
00:03:00,8.005819E+03,9.631708E+02,5.574289E-01,8.506080E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388831E+01,6.380214E+01
00:04:00,8.005819E+03,9.609636E+02,5.574289E-01,8.486587E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388831E+01,6.382442E+01
00:05:00,8.005819E+03,9.587625E+02,5.574289E-01,8.467148E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388831E+01,6.384665E+01
00:06:00,8.005819E+03,9.565675E+02,5.574289E-01,8.447763E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388831E+01,6.386885E+01
00:07:00,8.005819E+03,9.543787E+02,5.574289E-01,8.428432E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388832E+01,6.389100E+01
00:08:00,8.005819E+03,9.521960E+02,5.574289E-01,8.409155E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388832E+01,6.391313E+01
00:09:00,8.005819E+03,9.500194E+02,5.574289E-01,8.389932E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388832E+01,6.393521E+01
00:10:00,8.005819E+03,9.478489E+02,5.574289E-01,8.370763E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388832E+01,6.395726E+01
00:11:00,8.005819E+03,9.456845E+02,5.574289E-01,8.351648E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388832E+01,6.397928E+01
00:12:00,8.005819E+03,9.435261E+02,5.574289E-01,8.332586E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388832E+01,6.400127E+01
00:13:00,8.005819E+03,9.413738E+02,5.574289E-01,8.313578E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388832E+01,6.402322E+01
00:14:00,8.005819E+03,9.392276E+02,5.574289E-01,8.294623E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388832E+01,6.404515E+01
00:15:00,8.005819E+03,9.370874E+02,5.574289E-01,8.275722E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388832E+01,6.406705E+01
00:16:00,8.005819E+03,9.349532E+02,5.574289E-01,8.256874E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388832E+01,6.408891E+01
00:17:00,8.005818E+03,9.328251E+02,5.574289E-01,8.238079E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388832E+01,6.411075E+01
00:18:00,8.005818E+03,9.307029E+02,5.574289E-01,8.219337E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388832E+01,6.413257E+01
00:19:00,8.005818E+03,9.285868E+02,5.574289E-01,8.200648E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388832E+01,6.415436E+01
00:20:00,8.005818E+03,9.264767E+02,5.574289E-01,8.182013E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388832E+01,6.417613E+01
00:21:00,8.005818E+03,9.243725E+02,5.574289E-01,8.163430E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388832E+01,6.419788E+01
00:22:00,8.005818E+03,9.222743E+02,5.574289E-01,8.144899E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388833E+01,6.421960E+01
00:23:00,8.005818E+03,9.201821E+02,5.574289E-01,8.126422E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388833E+01,6.424130E+01
00:24:00,8.005818E+03,9.180958E+02,5.574289E-01,8.107996E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388833E+01,6.426298E+01
00:25:00,8.005818E+03,9.160155E+02,5.574289E-01,8.089624E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388833E+01,6.428464E+01
00:26:00,8.005818E+03,9.139410E+02,5.574289E-01,8.071303E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388833E+01,6.430629E+01
00:27:00,8.005818E+03,9.118726E+02,5.574289E-01,8.053035E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388833E+01,6.432791E+01
00:28:00,8.005818E+03,9.098100E+02,5.574289E-01,8.034819E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388833E+01,6.434952E+01
00:29:00,8.005818E+03,9.077533E+02,5.574288E-01,8.016656E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388833E+01,6.437110E+01
00:30:00,8.005818E+03,9.057025E+02,5.574288E-01,7.998544E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388833E+01,6.439268E+01
00:31:00,8.005818E+03,9.036576E+02,5.574288E-01,7.980484E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388833E+01,6.441424E+01
00:32:00,8.005818E+03,9.016185E+02,5.574288E-01,7.962476E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388833E+01,6.443578E+01
00:33:00,8.005818E+03,8.995853E+02,5.574288E-01,7.944520E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388833E+01,6.445731E+01
00:34:00,8.005818E+03,8.975580E+02,5.574288E-01,7.926615E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388833E+01,6.447883E+01
00:35:00,8.005818E+03,8.955365E+02,5.574288E-01,7.908762E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388833E+01,6.450033E+01
00:36:00,8.005818E+03,8.935208E+02,5.574288E-01,7.890961E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388834E+01,6.452181E+01
00:37:00,8.005818E+03,8.915110E+02,5.574288E-01,7.873210E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388834E+01,6.454330E+01
00:38:00,8.005818E+03,8.895069E+02,5.574288E-01,7.855512E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388834E+01,6.456476E+01
00:39:00,8.005817E+03,8.875087E+02,5.574288E-01,7.837864E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388834E+01,6.458621E+01
00:40:00,8.005817E+03,8.855162E+02,5.574288E-01,7.820267E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388834E+01,6.460766E+01
00:41:00,8.005817E+03,8.835295E+02,5.574288E-01,7.802722E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388834E+01,6.462910E+01
00:42:00,8.005817E+03,8.815486E+02,5.574288E-01,7.785227E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388834E+01,6.465052E+01
00:43:00,8.005817E+03,8.795735E+02,5.574288E-01,7.767784E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388834E+01,6.467194E+01
00:44:00,8.005817E+03,8.776041E+02,5.574288E-01,7.750391E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388834E+01,6.469334E+01
00:45:00,8.005817E+03,8.756405E+02,5.574288E-01,7.733049E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388834E+01,6.471474E+01
00:46:00,8.005817E+03,8.736825E+02,5.574288E-01,7.715758E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388834E+01,6.473614E+01
00:47:00,8.005817E+03,8.717303E+02,5.574288E-01,7.698517E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388834E+01,6.475752E+01
00:48:00,8.005817E+03,8.697839E+02,5.574288E-01,7.681326E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388834E+01,6.477889E+01
00:49:00,8.005817E+03,8.678431E+02,5.574288E-01,7.664186E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388834E+01,6.480027E+01
00:50:00,8.005817E+03,8.659080E+02,5.574288E-01,7.647096E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388835E+01,6.482163E+01
00:51:00,8.005817E+03,8.639786E+02,5.574288E-01,7.630057E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388835E+01,6.484299E+01
00:52:00,8.005817E+03,8.620549E+02,5.574288E-01,7.613068E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388835E+01,6.486434E+01
00:53:00,8.005817E+03,8.601369E+02,5.574288E-01,7.596128E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388835E+01,6.488569E+01
00:54:00,8.005817E+03,8.582245E+02,5.574288E-01,7.579239E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388835E+01,6.490704E+01
00:55:00,8.005817E+03,8.563178E+02,5.574288E-01,7.562400E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388835E+01,6.492837E+01
00:56:00,8.005817E+03,8.544167E+02,5.574288E-01,7.545610E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388835E+01,6.494971E+01
00:57:00,8.005817E+03,8.525212E+02,5.574288E-01,7.528870E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388835E+01,6.497104E+01
00:58:00,8.005817E+03,8.506314E+02,5.574288E-01,7.512180E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388835E+01,6.499237E+01
00:59:00,8.005817E+03,8.487472E+02,5.574288E-01,7.495540E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388835E+01,6.501369E+01
01:00:00,8.005817E+03,8.468686E+02,5.574288E-01,7.478949E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388835E+01,6.503501E+01
01:01:00,8.005817E+03,8.449986E+02,5.574288E-01,7.462434E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388835E+01,6.505633E+01
01:02:00,8.005817E+03,8.431370E+02,5.574288E-01,7.445993E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388835E+01,6.507759E+01
01:03:00,8.005817E+03,8.412839E+02,5.574288E-01,7.429627E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388835E+01,6.509874E+01
01:04:00,8.005817E+03,8.394392E+02,5.574288E-01,7.413335E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388835E+01,6.511978E+01
01:05:00,8.005817E+03,8.376028E+02,5.574288E-01,7.397118E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388836E+01,6.514071E+01
01:06:00,8.005817E+03,8.357749E+02,5.574288E-01,7.380974E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388836E+01,6.516154E+01
01:07:00,8.005817E+03,8.339554E+02,5.574288E-01,7.364905E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388836E+01,6.518227E+01
01:08:00,8.005817E+03,8.321442E+02,5.574288E-01,7.348909E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388836E+01,6.520290E+01
01:09:00,8.005817E+03,8.303414E+02,5.574288E-01,7.332988E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388836E+01,6.522343E+01
01:10:00,8.005817E+03,8.285470E+02,5.574288E-01,7.317140E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.993596E+01,2.388836E+01,6.524387E+01
