Time,LIVINGZONE:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVINGZONE:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVINGZONE:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVINGZONE:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],LIVINGZONE::Des Latent Heat Load [W],LIVINGZONE::Des Latent Cool Load [W],LIVINGZONE::Des Latent Heat Mass Flow [kg/s],LIVINGZONE::Des Latent Cool Mass Flow [kg/s],LIVINGZONE::Des Heat Load No DOAS [W],LIVINGZONE::Des Sens Cool Load No DOAS [W],LIVINGZONE::Des Latent Heat Load No DOAS [W],LIVINGZONE::Des Latent Cool Load No DOAS [W],LIVINGZONE:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],LIVINGZONE:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],LIVINGZONE:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],LIVINGZONE:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
00:01:00,8.014759E+03,1.023009E+03,5.580514E-01,9.034548E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.995130E+01,2.388829E+01,6.322152E+01
00:02:00,8.014759E+03,1.020701E+03,5.580514E-01,9.014166E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.995130E+01,2.388829E+01,6.324369E+01
00:03:00,8.014759E+03,1.018400E+03,5.580514E-01,8.993839E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.995130E+01,2.388829E+01,6.326581E+01
00:04:00,8.014759E+03,1.016104E+03,5.580513E-01,8.973567E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.995130E+01,2.388829E+01,6.328790E+01
00:05:00,8.014759E+03,1.013815E+03,5.580513E-01,8.953349E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.995130E+01,2.388829E+01,6.330994E+01
00:06:00,8.014759E+03,1.011532E+03,5.580513E-01,8.933185E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.995130E+01,2.388830E+01,6.333195E+01
00:07:00,8.014759E+03,1.009255E+03,5.580513E-01,8.913076E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.995130E+01,2.388830E+01,6.335392E+01
00:08:00,8.014758E+03,1.006984E+03,5.580513E-01,8.893021E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.995130E+01,2.388830E+01,6.337586E+01
00:09:00,8.014758E+03,1.004719E+03,5.580513E-01,8.873021E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.995130E+01,2.388830E+01,6.339776E+01
00:10:00,8.014758E+03,1.002461E+03,5.580513E-01,8.853074E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.995130E+01,2.388830E+01,6.341964E+01
00:11:00,8.014758E+03,1.000208E+03,5.580513E-01,8.833181E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.995130E+01,2.388830E+01,6.344148E+01
00:12:00,8.014758E+03,9.979620E+02,5.580513E-01,8.813342E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.995130E+01,2.388830E+01,6.346329E+01
00:13:00,8.014758E+03,9.957217E+02,5.580513E-01,8.793557E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.995130E+01,2.388830E+01,6.348507E+01
00:14:00,8.014758E+03,9.934876E+02,5.580513E-01,8.773826E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.995130E+01,2.388830E+01,6.350683E+01
00:15:00,8.014758E+03,9.912595E+02,5.580513E-01,8.754148E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.995130E+01,2.388830E+01,6.352856E+01
00:16:00,8.014758E+03,9.890374E+02,5.580513E-01,8.734524E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110805E+01,7.995130E+01,2.388830E+01,6.355027E+01
